#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
W_L_32;https://forums.massivecraft.com/threads/house-ravenstad.38657/;;;;;;;;;;;;x
W_L_33;https://forums.massivecraft.com/threads/house-ravenstad.38657/;;;;;;;;;;;;x
W_L_34;https://forums.massivecraft.com/threads/house-ravenstad.38657/;;;;;;;;;;;;x
W_L_35;https://forums.massivecraft.com/threads/house-ravenstad.38657/;;;;;;;;;;;;x
W_L_37;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_38;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_40;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_41;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_42;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_43;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_44;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_45;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_46;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_47;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_48;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_49;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_50;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_51;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_52;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_53;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_54;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_55;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_56;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_57;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_58;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_59;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_60;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_61;https://forums.massivecraft.com/threads/house-typhonus.73670/;;;;;;;;;;;;x
W_L_138;https://forums.massivecraft.com/threads/house-Óltorskr.108659/;;;;;;;;;;;;x
W_L_182;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_183;https://wiki.massivecraft.com/Regalian_Actors#Duchy-Elect_of_Westdale;;;;;;;;;;;;x
W_L_184;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_185;https://wiki.massivecraft.com/Raffaello_Lamperni;;;;;;;;;;;;x
W_L_186;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_187;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_188;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_189;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_190;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_191;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_192;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_193;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_194;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_195;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_196;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_197;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_198;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_200;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_201;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_202;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_203;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_204;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_205;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_206;https://forums.massivecraft.com/threads/house-black.11035/;;;;;;;;;;;;x
W_L_207;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_209;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_210;https://forums.massivecraft.com/threads/house-ravenstad.38657/;;;;;;;;;;;;x
W_L_212;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_213;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_215;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_216;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_217;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_218;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_219;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_220;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_221;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_222;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_223;https://forums.massivecraft.com/threads/house-howlester.42077/;;;;;;;;;;;;x
W_L_224;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_225;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_227;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_228;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_229;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_230;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_231;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_232;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_233;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_234;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_235;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_236;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_237;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_238;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_239;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_240;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_241;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_243;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_244;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_256;https://forums.massivecraft.com/threads/house-delmotte.75683/;;;;;;;;;;;;x
W_L_257;https://forums.massivecraft.com/threads/house-delmotte.75683/;;;;;;;;;;;;x
W_L_258;https://forums.massivecraft.com/threads/house-delmotte.75683/;;;;;;;;;;;;x
W_L_259;https://forums.massivecraft.com/threads/house-delmotte.75683/;;;;;;;;;;;;x
W_L_260;https://forums.massivecraft.com/threads/house-delmotte.75683/;;;;;;;;;;;;x
W_L_261;https://forums.massivecraft.com/threads/house-delmotte.75683/;;;;;;;;;;;;x
W_L_262;https://forums.massivecraft.com/threads/house-delmotte.75683/;;;;;;;;;;;;x
W_L_263;https://forums.massivecraft.com/threads/house-delmotte.75683/;;;;;;;;;;;;x
W_L_264;https://forums.massivecraft.com/threads/house-delmotte.75683/;;;;;;;;;;;;x
W_L_265;https://forums.massivecraft.com/threads/house-delmotte.75683/;;;;;;;;;;;;x
W_L_315;https://forums.massivecraft.com/threads/house-wodenstaff.44594/;;;;;;;;;;;;x
W_L_316;https://forums.massivecraft.com/threads/house-ravenstad.38657/;;;;;;;;;;;;x
W_L_317;https://forums.massivecraft.com/threads/house-black.11035/;;;;;;;;;;;;x
W_L_318;https://forums.massivecraft.com/threads/house-black.11035/;;;;;;;;;;;;x
W_L_319;https://forums.massivecraft.com/threads/house-black.11035/;;;;;;;;;;;;x
W_L_320;https://forums.massivecraft.com/threads/house-black.11035/;;;;;;;;;;;;x
W_L_321;https://forums.massivecraft.com/threads/house-black.11035/;;;;;;;;;;;;x
W_L_322;https://forums.massivecraft.com/threads/house-black.11035/;;;;;;;;;;;;x
W_L_325;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_327;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_328;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_331;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_332;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_333;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_334;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_335;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_337;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_339;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_340;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_342;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_343;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_344;https://forums.massivecraft.com/threads/house-deluise.41353/;;;;;;;;;;;;x
W_L_345;https://forums.massivecraft.com/threads/house-sorenvik.67563/;;;;;;;;;;;;x
W_L_349;https://forums.massivecraft.com/threads/tristan-kade.27543/;;;;;;;;;;;;x
W_L_351;https://wiki.massivecraft.com/Raffaello_Lamperni;;;;;;;;;;;;x
W_L_352;https://wiki.massivecraft.com/Raffaello_Lamperni;;;;;;;;;;;;x
W_L_355;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_357;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_359;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_361;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_362;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_364;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_366;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_367;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_368;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_369;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_371;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_372;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_373;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_380;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_384;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_385;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_386;https://forums.massivecraft.com/threads/house-di-orazio.87520/;;;;;;;;;;;;x
W_L_390;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_392;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_394;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_396;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_397;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_398;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_399;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_400;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_401;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_402;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_403;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_404;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_405;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_406;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_409;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_410;https://forums.massivecraft.com/threads/house-harhold.58890/;;;;;;;;;;;;x
W_L_418;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_419;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_424;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_426;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_428;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_430;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_431;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_432;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_433;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_435;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_438;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_439;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_440;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_441;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_442;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_443;https://forums.massivecraft.com/threads/%E2%84%A3-house-valeur-%E2%84%A3.35589/;;;;;;;;;;;;x
W_L_444;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_445;https://wiki.massivecraft.com/Regalian_Actors#Duchy-Elect_of_Westdale;;;;;;;;;;;;x
W_L_446;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_448;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_450;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_452;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_455;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_456;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_457;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_460;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_461;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_462;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_463;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_464;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_465;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_468;https://wiki.massivecraft.com/Raffaello_Lamperni;;;;;;;;;;;;x
W_L_469;https://wiki.massivecraft.com/Raffaello_Lamperni;;;;;;;;;;;;x
W_L_474;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_475;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_476;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_477;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_478;https://wiki.massivecraft.com/Regalian_Actors#Duchy-Elect_of_Westdale;;;;;;;;;;;;x
W_L_479;https://forums.massivecraft.com/threads/house-von-moritz.94115/;;;;;;;;;;;;x
W_L_480;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_481;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_482;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_485;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_486;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_487;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_488;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_489;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_490;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_491;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_492;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_493;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_494;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_495;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_496;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_497;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_498;https://reinard.fandom.com/wiki/House_Reinard_Wiki;;;;;;;;;;;;x
W_L_499;https://forums.massivecraft.com/threads/house-von-drachenburg.81752/;;;;;;;;;;;;x
W_L_500;https://forums.massivecraft.com/threads/house-amaya.73348/;;;;;;;;;;;;x
W_L_502;https://forums.massivecraft.com/threads/house-amaya.73348/;;;;;;;;;;;;x
W_L_504;https://forums.massivecraft.com/threads/house-amaya.73348/;;;;;;;;;;;;x
W_L_505;https://forums.massivecraft.com/threads/house-amaya.73348/;;;;;;;;;;;;x
W_L_507;https://forums.massivecraft.com/threads/house-amaya.73348/;;;;;;;;;;;;x
W_L_508;https://forums.massivecraft.com/threads/house-amaya.73348/;;;;;;;;;;;;x
W_L_509;https://forums.massivecraft.com/threads/house-amaya.73348/;;;;;;;;;;;;x
W_L_510;https://forums.massivecraft.com/threads/house-amaya.73348/;;;;;;;;;;;;x
W_L_511;https://forums.massivecraft.com/threads/house-amaya.73348/;;;;;;;;;;;;x
W_L_512;https://forums.massivecraft.com/threads/house-amaya.73348/;;;;;;;;;;;;x
W_L_522;https://forums.massivecraft.com/threads/house-bancroft.91335/;;;;;;;;;;;;x
W_L_524;https://forums.massivecraft.com/threads/house-bancroft.91335/;;;;;;;;;;;;x
W_L_525;https://forums.massivecraft.com/threads/house-bancroft.91335/;;;;;;;;;;;;x
W_L_526;https://forums.massivecraft.com/threads/house-bancroft.91335/;;;;;;;;;;;;x
W_L_527;https://forums.massivecraft.com/threads/house-bancroft.91335/;;;;;;;;;;;;x
W_L_528;https://forums.massivecraft.com/threads/house-bancroft.91335/;;;;;;;;;;;;x
W_L_529;https://forums.massivecraft.com/threads/house-bancroft.91335/;;;;;;;;;;;;x
W_L_531;https://forums.massivecraft.com/threads/house-bancroft.91335/;;;;;;;;;;;;x
W_L_533;https://forums.massivecraft.com/threads/house-bancroft.91335/;;;;;;;;;;;;x
W_L_535;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_537;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_538;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_540;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_541;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_542;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_547;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_548;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_549;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_550;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_551;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_553;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_555;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_556;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_557;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_560;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_561;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_562;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_563;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_565;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_568;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_569;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_571;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_574;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_575;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_577;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_578;https://wiki.massivecraft.com/Regalian_Actors#Duchy-Elect_of_Westdale;;;;;;;;;;;;x
W_L_579;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_580;https://forums.massivecraft.com/threads/house-du-brier%C3%BCst.82031/;;;;;;;;;;;;x
W_L_581;https://forums.massivecraft.com/threads/house-wodenstaff.44594/;;;;;;;;;;;;x
W_L_583;https://forums.massivecraft.com/threads/house-wodenstaff.44594/;;;;;;;;;;;;x
W_L_584;https://forums.massivecraft.com/threads/house-wodenstaff.44594/;;;;;;;;;;;;x
W_L_585;https://forums.massivecraft.com/threads/house-wodenstaff.44594/;;;;;;;;;;;;x
W_L_586;https://forums.massivecraft.com/threads/house-wodenstaff.44594/;;;;;;;;;;;;x
W_L_587;https://forums.massivecraft.com/threads/house-wodenstaff.44594/;;;;;;;;;;;;x
W_L_588;https://forums.massivecraft.com/threads/house-wodenstaff.44594/;;;;;;;;;;;;x
W_L_589;https://forums.massivecraft.com/threads/house-wodenstaff.44594/;;;;;;;;;;;;x
